"year","month","cld","dtr","frs","pet","pet_sum","pre","tmn","tmp","tmx","vap","wet","PETminusPRE"
1989,3,67.40000153,14,18.97999954,2.100000143,65.100004433,100.8000031,-0.400000006,6.599999905,13.60000038,6.900000095,13.42999935,-35.699998667
1989,4,67.20000458,15.10000038,7.139999866,3.400000095,102.00000285,52.90000153,4.099999905,11.60000038,19.20000076,8.300000191,11.39999962,49.10000132
1989,5,69.30000305,13.40000057,0.079999998,3.400000095,105.400002945,188.6000061,9.400000572,16.10000038,22.80000114,13.30000019,16.32999992,-83.200003155
1989,6,72.20000458,12.69999981,0,3.900000095,117.00000285,149.8000031,16.39999962,22.70000076,29.10000038,21.20000076,14.34000015,-32.80000025
1989,7,60.90000153,11.90000057,0,3.900000095,120.900002945,163,17.70000076,23.60000038,29.60000038,24,13.96000004,-42.099997055
1989,8,63.79999924,12.10000038,0,3.400000095,105.400002945,60.5,16.5,22.5,28.60000038,22.80000114,9.710000038,44.900002945
1989,9,61.79999924,12.69999981,0,2.700000048,81.00000144,85,13,19.30000114,25.70000076,18.5,10.90999985,-3.99999855999999
1989,10,54.70000076,15.5,3.059999943,2.400000095,74.400002945,109.2000046,6.300000191,14,21.80000114,11.60000038,10.39999962,-34.800001655
1989,11,69.5,13.80000019,16.05999947,1.700000048,51.00000144,67.70000458,0.5,7.400000095,14.30000019,7,9.380000114,-16.70000314
1989,12,70.90000153,12.40000057,30.07999992,0.900000036,27.900001116,32.90000153,-10.10000038,-3.900000095,2.299999952,3,9.149999619,-5.000000414
1990,1,65.09999847,12.69999981,20.27000046,1.600000024,49.600000744,74.40000153,-0.900000036,5.5,11.90000057,5.800000191,13.38000011,-24.800000786
1990,2,66,14.80000019,18.76000023,2,56,51.79999924,-1.100000024,6.300000191,13.69999981,6.300000191,10.44999981,4.20000076
1990,3,63.40000153,14.69999981,13.11999989,2.600000143,80.600004433,60.60000229,1.800000072,9.100000381,16.5,7.5,10.40999985,20.000002143
1990,4,62.60000229,15.40000057,5.659999847,3.400000095,102.00000285,83,4.800000191,12.5,20.20000076,9.300000191,11.84000015,19.00000285
1990,5,71.70000458,13.10000038,0,3.5,108.5,155.1000061,10,16.5,23.10000038,13.40000057,15.5899992,-46.6000061
1990,6,63.40000153,15.10000038,0,4.300000191,129.00000573,32.79999924,14.30000019,21.80000114,29.39999962,19.30000114,8.170000076,96.20000649
1990,7,64.5,13.60000038,0,4.200000286,130.200008866,124.4000015,17.5,24.30000114,31.10000038,23.5,11.75999928,5.80000736599999
1990,8,59.60000229,12.30000019,0,3.400000095,105.400002945,116,16.39999962,22.5,28.70000076,23.30000114,11.78999996,-10.599997055
1990,9,61.70000076,13.60000038,0,2.799999952,83.99999856,61.90000153,12.30000019,19.10000038,25.89999962,17.70000076,7.21999979,22.09999703
1990,10,60.10000229,14.90000057,1.659999967,2.200000048,68.200001488,195.9000092,7.300000191,14.69999981,22.20000076,13.10000038,12.67999935,-127.700007712
1990,11,58.10000229,16,12.43999958,2.200000048,66.00000144,39.79999924,1.899999976,9.900000572,17.89999962,7.400000095,7.949999809,26.2000022
1990,12,70.80000305,12.80000019,21.02000046,1.200000048,37.200001488,103.5,-1.200000048,5.200000286,11.60000038,6.700000286,15.32999992,-66.299998512
1991,1,70.70000458,12,25.56999969,1.200000048,37.200001488,88.70000458,-4.300000191,1.700000048,7.700000286,4.700000286,14.57999992,-51.500003092
1991,2,71.20000458,14.10000038,20.95999908,2,56,33.5,-2.200000048,4.900000095,12,5.200000286,8.5,22.5
1991,3,63.90000153,13.30000019,13.64999962,2.400000095,74.400002945,114.5,1.600000024,8.199999809,14.90000057,7.099999905,14.59999943,-40.099997055
1991,4,71,14.69999981,3.279999971,3.400000095,102.00000285,52.20000076,6.099999905,13.40000057,20.80000114,9.900000572,9.960000038,49.80000209
1991,5,66.59999847,14.60000038,0,4.099999905,127.099997055,47.70000076,13.40000057,20.70000076,28,17.5,8.720000267,79.399996295
1991,6,54.20000076,15.19999981,0,4.700000286,141.00000858,76,14.60000038,22.20000076,29.80000114,19,10.05999947,65.00000858
1991,7,60.5,12.90000057,0,4.599999905,142.599997055,142,18.70000076,25.10000038,31.60000038,23,13.25999928,0.599997054999989
1991,8,58.20000076,15.10000038,0,4.099999905,127.099997055,33.5,16.60000038,24.10000038,31.70000076,22.60000038,7.980000019,93.599997055
1991,9,55.79999924,15.10000038,0,3.299999952,98.99999856,50.20000076,12.19999981,19.70000076,27.30000114,16.80000114,6.509999752,48.7999978
1991,10,57,16.70000076,4.449999809,2.5,77.5,41.20000076,5.5,13.80000019,22.20000076,10.90000057,5.859999657,36.29999924
1991,11,67.40000153,13.40000057,15.53999996,1.700000048,51.00000144,47.79999924,0.699999988,7.400000095,14.10000038,6.800000191,8.069999695,3.2000022
1991,12,65.59999847,12.40000057,22.48999977,1.100000024,34.100000744,122.5999985,-1.800000072,4.400000095,10.60000038,6.300000191,15.71000004,-88.499997756
1992,1,67.5,11.80000019,24.81999969,1.399999976,43.399999256,48.90000153,-3.600000143,2.299999952,8.199999809,4.599999905,10.98999977,-5.500002274
1992,2,74.20000458,12.5,21.70999908,1.700000048,49.300001392,60.10000229,-2.200000048,4.099999905,10.40000057,5.200000286,11.61999989,-10.800000898
1992,3,64.09999847,12.80000019,18.19000053,2.299999952,71.299998512,88.59999847,-0.100000001,6.300000191,12.69999981,6.099999905,12.75,-17.299999958
1992,4,67.70000458,14.10000038,4.679999828,3.299999952,98.99999856,92.40000153,5.300000191,12.30000019,19.39999962,9,11.71999931,6.59999703
1992,5,57.79999924,13.60000038,0.519999981,3.700000048,114.700001488,111.0999985,8.5,15.30000019,22.10000038,12.30000019,12.72999954,3.600002988
1992,6,61.10000229,13.40000057,0,4,120,86.59999847,13,19.70000076,26.39999962,17.39999962,10.90999985,33.40000153
1992,7,71.70000458,12.30000019,0,3.900000095,120.900002945,117.8000031,18,24.10000038,30.30000114,23,12.28999996,3.099999845
1992,8,63,13.30000019,0,3.299999952,102.299998512,70.40000153,14.5,21.10000038,27.80000114,20.89999962,8.630000114,31.899996982
1992,9,60.90000153,12.80000019,0,2.600000143,78.00000429,128.6999969,12.19999981,18.60000038,25,17.89999962,9.429999352,-50.69999261
1992,10,53.40000153,15.5,8.079999924,2.299999952,71.299998512,41.5,3.799999952,11.5,19.30000114,9.5,6.170000076,29.799998512
1992,11,74.40000153,10.5,11.42999935,1.300000072,39.00000216,103.0999985,2.299999952,7.5,12.80000019,7.900000095,12.46000004,-64.09999634
1992,12,72.80000305,9.900000572,23.68000031,1,31,96.20000458,-2.600000143,2.400000095,7.400000095,5.400000095,14.09999943,-65.20000458
1993,1,73,10.90000057,23.68000031,1.300000072,40.300002232,68.5,-2.600000143,2.900000095,8.400000572,5,13.56999969,-28.199997768
1993,2,65.80000305,12.30000019,24.18000031,1.700000048,47.600001344,58,-5.5,0.699999988,6.900000095,3.5,11.42999935,-10.399998656
1993,3,72.09999847,12,22.48999977,1.700000048,52.700001488,175.8000031,-1.800000072,4.200000286,10.19999981,6.200000286,17.69999886,-123.100001612
1993,4,70.59999847,15.30000019,7.139999866,3.400000095,102.00000285,121.0999985,4.099999905,11.69999981,19.39999962,8.300000191,14.34000015,-19.09999565
1993,5,63.5,15.10000038,0,4,124,65.30000305,10.40000057,17.89999962,25.5,14,10.88000011,58.69999695
1993,6,59.5,15.30000019,0,4.400000095,132.00000285,66.5,14,21.60000038,29.30000114,19.10000038,9.409999847,65.50000285
1993,7,58.5,14.60000038,0,4.700000286,145.700008866,74.59999847,18.10000038,25.39999962,32.70000076,23.60000038,8.75,71.100010396
1993,8,56.90000153,15.19999981,0,4,124,67.59999847,16.30000114,23.89999962,31.5,23.39999962,9.739999771,56.40000153
1993,9,64.59999847,14,0,2.900000095,87.00000285,126.3000031,12.5,19.5,26.5,17.70000076,9.519999504,-39.30000025
1993,10,58.10000229,14.40000057,5.029999733,2.100000143,65.100004433,63.60000229,5.200000286,12.40000057,19.60000038,10.60000038,7.730000019,1.500002143
1993,11,68.30000305,13.19999981,14.75999928,1.5,45,125.5999985,1,7.599999905,14.19999981,7.599999905,13.0199995,-80.5999985
1993,12,65,10.69999981,25.25,0.900000036,27.900001116,90.90000153,-4,1.399999976,6.800000191,5.200000286,13.69999981,-63.000000414
1994,1,69.5,10.5,29.1099987,0.800000012,24.800000372,104.0999985,-8.400000572,-3.100000143,2.200000048,3.700000048,16.27000046,-79.299998128
1994,2,60.20000076,12.69999981,23.64999962,1.600000024,44.800000672,104.5,-4.900000095,1.5,7.900000095,4.300000191,14.75999928,-59.699999328
1994,3,67,13.40000057,19.5,2.299999952,71.299998512,178.6000061,-0.600000024,6.099999905,12.80000019,5.900000095,17.85000038,-107.300007588
1994,4,65.40000153,17,2.369999886,4.099999905,122.99999715,58,6.700000286,15.19999981,23.70000076,9.800000191,10.40999985,64.99999715
1994,5,64.5,15.30000019,1.419999957,3.600000143,111.600004433,71.70000458,7.5,15.10000038,22.80000114,12.19999981,9.63999939,39.899999853
1994,6,65.20000458,15,0,4.5,135,62.29999924,16.20000076,23.70000076,31.20000076,21.5,8.619999886,72.70000076
1994,7,68.09999847,12.5,0,3.799999952,117.799998512,142.9000092,18.30000114,24.5,30.80000114,25.60000038,12.88000011,-25.100010688
1994,8,64.5,13.10000038,0,3.299999952,102.299998512,137.1000061,15.30000019,21.80000114,28.39999962,22.39999962,11.80000019,-34.800007588
1994,9,56.10000229,14.19999981,0,3.100000143,93.00000429,61.5,11.60000038,18.70000076,25.80000114,16,6.940000057,31.50000429
1994,10,54.60000229,16.70000076,8.079999924,2.299999952,71.299998512,27.89999962,3.799999952,12.10000038,20.5,10.10000038,5.460000038,43.399998892
1994,11,62,14.69999981,9.93999958,2,60,67.30000305,2.900000095,10.19999981,17.60000038,8,9.38999939,-7.30000305
1994,12,70.20000458,12.10000038,21.27000046,1.200000048,37.200001488,45.29999924,-1.300000072,4.800000191,10.90000057,6.300000191,10.90999985,-8.099997752
1995,1,71.09999847,9.600000381,23.20999908,1.100000024,34.100000744,109.0999985,-2.200000048,2.600000143,7.400000095,5.400000095,15.44999981,-74.999997756
1995,2,65.40000153,12.30000019,24.68000031,1.300000072,36.400002016,28.10000038,-6.099999905,0.100000001,6.300000191,4.400000095,8.710000038,8.300001636
1995,3,59.40000153,15.30000019,16.59000015,2.700000048,83.700001488,36.29999924,0.5,8.100000381,15.80000019,6.5,8.149999619,47.400002248
1995,4,68.59999847,16.30000114,8.269999504,3.400000095,102.00000285,41,3.600000143,11.69999981,19.89999962,8.600000381,8.829999924,61.00000285
1995,5,64.90000153,13.69999981,0.02,3.5,108.5,111.8000031,9.699999809,16.5,23.39999962,14.10000038,14.48999977,-3.3000031
1995,6,67.5,12.40000057,0,3.799999952,113.99999856,170.1999969,15.40000057,21.60000038,27.80000114,20.70000076,15.75,-56.19999834
1995,7,66.30000305,13.30000019,0,4.099999905,127.099997055,99.5,18.20000076,24.80000114,31.5,24.39999962,12.38999939,27.599997055
1995,8,61.10000229,13.40000057,0,4,124,61.5,17.89999962,24.60000038,31.30000114,23.39999962,6.839999676,62.5
1995,9,59.90000153,13.80000019,0,3.200000048,96.00000144,77.30000305,12.10000038,19,25.89999962,15.5,9.18999958,18.69999839
1995,10,61.10000229,15.19999981,2.169999838,2.200000048,68.200001488,150.6999969,6.900000095,14.5,22.10000038,13,11.71000004,-82.499995412
1995,11,70.20000458,11.60000038,18.61999893,1.300000072,39.00000216,82,-0.5,5.300000191,11.10000038,6.5,12,-42.99999784
1995,12,74.80000305,10.5,26.18999863,1,31,54.29999924,-4.900000095,0.400000006,5.700000286,4.300000191,11.07999992,-23.29999924
1996,1,68.80000305,11.5,27.31999969,1.100000024,34.100000744,160.5,-6.099999905,-0.300000012,5.5,4.099999905,18.51000023,-126.399999256
1996,2,68.80000305,11.5,24.01999855,1.100000024,31.900000696,63,-4.400000095,1.399999976,7.200000286,5.400000095,12.11999989,-31.099999304
1996,3,67.5,13.30000019,23.68000031,2,62,82.70000458,-2.600000143,4.099999905,10.80000019,5.5,12.60999966,-20.70000458
1996,4,65,15.19999981,4.679999828,3.700000048,111.00000144,63.70000076,5.300000191,12.90000057,20.5,8.600000381,10,47.30000068
1996,5,65,13.19999981,0.059999999,3.299999952,102.299998512,159.4000092,9.5,16.10000038,22.70000076,14.19999981,14.34000015,-57.100010688
1996,6,62.5,13.90000057,0,4.200000286,126.00000858,161.6999969,15.5,22.39999962,29.39999962,21.10000038,13.39999962,-35.69998832
1996,7,61.10000229,12.30000019,0,4.099999905,127.099997055,188.1999969,17,23.10000038,29.30000114,22,14.36999989,-61.099999845
1996,8,62.5,12.90000057,0,3.400000095,105.400002945,122.2000046,16,22.39999962,28.89999962,22.70000076,10.89999962,-16.800001655
1996,9,63.60000229,11.69999981,0,2.799999952,83.99999856,232.3000031,13.5,19.30000114,25.20000076,17.80000114,15.46999931,-148.30000454
1996,10,57.5,13.5,2.599999905,2.200000048,68.200001488,73,6.599999905,13.30000019,20.10000038,11.40000057,8.18999958,-4.799998512
1996,11,67.5,11.10000038,18.61999893,1.399999976,41.99999928,83.09999847,-0.5,5.099999905,10.69999981,6.099999905,10.5,-41.09999919
1996,12,70,10.69999981,21.77000046,0.800000012,24.800000372,102.2000046,-1.5,3.900000095,9.300000191,6.800000191,15.3399992,-77.400004228
1997,1,68.80000305,11.69999981,26.57999992,1.100000024,34.100000744,49.90000153,-5.300000191,0.600000024,6.5,4.400000095,11.77999973,-15.800000786
1997,2,68.80000305,11.90000057,19.65999985,1.600000024,44.800000672,49.70000076,-1.5,4.5,10.5,5.700000286,10.85999966,-4.900000088
1997,3,66.59999847,13.80000019,16.05999947,2.5,77.5,111,0.699999988,7.599999905,14.5,6.5,14.07999992,-33.5
1997,4,65.09999847,14.40000057,9.93999958,3.299999952,98.99999856,45,2.900000095,10.10000038,17.30000114,7.099999905,9.550000191,53.99999856
1997,5,65,14.80000019,1.779999971,3.700000048,114.700001488,35.10000229,7.200000286,14.60000038,22,10.80000019,8.199999809,79.599999198
1997,6,58.70000076,13.80000019,0,4.099999905,122.99999715,90.70000458,13.40000057,20.30000114,27.20000076,18.30000114,10.75,32.29999257
1997,7,63.79999924,14,0,4.400000095,136.400002945,127.4000015,16.70000076,23.70000076,30.70000076,21,13.14999962,9.00000144500001
1997,8,62.5,14.30000019,0,3.700000048,114.700001488,57.29999924,14.80000019,21.89999962,29.10000038,20.30000114,8.590000153,57.400002248
1997,9,60.40000153,13.90000057,0,2.900000095,87.00000285,105.7000046,11.60000038,18.5,25.5,16.5,9.18999958,-18.70000175
1997,10,57.5,14.40000057,4.639999866,2.100000143,65.100004433,50.10000229,5.400000095,12.60000038,19.80000114,10.90000057,7.879999638,15.000002143
1997,11,67.5,10.5,16.05999947,1.300000072,39.00000216,155.6000061,0.5,5.700000286,11,6.800000191,14.5199995,-116.60000394
1997,12,70,10.19999981,23.79999924,1.100000024,34.100000744,64.90000153,-2.700000048,2.400000095,7.5,5.200000286,12.89999962,-30.800000786
1998,1,68.80000305,10.5,20.52000046,1,31,160.8000031,-1,4.300000191,9.600000381,6.700000286,18.32999992,-129.8000031
1998,2,68.80000305,10.5,17.37999916,1.5,42,152.1000061,-0.5,4.800000191,10.10000038,6.300000191,17.36999893,-110.1000061
1998,3,67.5,12,14.98999977,2,62,128.3000031,1.100000024,7.099999905,13.10000038,7.400000095,15.00999928,-66.3000031
1998,4,65.09999847,14.10000038,4.309999943,3.299999952,98.99999856,83.90000153,5.5,12.5,19.60000038,9.199999809,13.23999977,15.09999703
1998,5,65,13.40000057,0,3.600000143,111.600004433,119.5,11.90000057,18.60000038,25.30000114,16.5,14.52999973,-7.899995567
1998,6,62.5,12.69999981,0,4,120,154.4000092,15.10000038,21.39999962,27.80000114,19.80000114,13.72999954,-34.4000092
1998,7,63.79999924,13.19999981,0,4.300000191,133.300005921,32.79999924,17,23.60000038,30.20000076,21.10000038,7.980000019,100.500006681
1998,8,62.5,14.40000057,0,3.900000095,120.900002945,55.90000153,16.20000076,23.39999962,30.60000038,21.30000114,7.509999752,65.000001415
1998,9,55.90000153,14.69999981,0,3.600000143,108.00000429,37.10000229,14.10000038,21.39999962,28.80000114,17.39999962,6.929999828,70.900002
1998,10,62.20000076,14.19999981,3.389999866,2.299999952,71.299998512,38.40000153,6.099999905,13.19999981,20.30000114,10.69999981,6.329999924,32.899996982
1998,11,67.5,13.5,15.0199995,1.700000048,51.00000144,21.20000076,0.900000036,7.599999905,14.40000057,7,6.319999695,29.80000068
1998,12,67.90000153,11.30000019,21.27000046,1.100000024,34.100000744,47.70000076,-1.300000072,4.400000095,10.10000038,6.400000095,10.80999947,-13.600000016
1999,1,68.80000305,12.10000038,25.03999901,1.200000048,37.200001488,130.6999969,-3.799999952,2.299999952,8.400000572,5.200000286,17.44999886,-93.499995412
1999,2,68.80000305,12.60000038,21.80999947,1.5,42,41.60000229,-3,3.299999952,9.600000381,5.599999905,10.73999977,0.399997710000001
1999,3,66.5,13.10000038,22.72999954,2.200000048,68.200001488,88,-1.899999976,4.700000286,11.30000019,5.099999905,12.81999969,-19.799998512
1999,4,65,13.90000057,4.489999771,3.299999952,98.99999856,44.70000076,5.400000095,12.30000019,19.30000114,9.199999809,10.55000019,54.2999978
1999,5,65,15.40000057,0.109999999,3.900000095,120.900002945,56.40000153,9.300000191,17,24.70000076,13.19999981,9.369999886,64.500001415
1999,6,58.79999924,13.69999981,0,4.300000191,129.00000573,32.29999924,14.40000057,21.20000076,28.10000038,18.30000114,6.690000057,96.70000649
1999,7,60.90000153,13.80000019,0,4.599999905,142.599997055,63.79999924,18.30000114,25.20000076,32.10000229,22.70000076,8.159999847,78.799997815
1999,8,62.5,14.10000038,0,3.900000095,120.900002945,75.90000153,16,23,30.10000038,20.5,10.75,45.000001415
1999,9,55.90000153,13.30000019,0,2.900000095,87.00000285,239.1000061,12.10000038,18.70000076,25.39999962,17.30000114,13.94999981,-152.10000325
1999,10,57.5,14.30000019,5.639999866,1.899999976,58.899999256,54.90000153,4.900000095,12,19.20000076,11.30000019,7.440000057,3.999997726
1999,11,67.5,13,8.979999542,1.600000024,48.00000072,45.29999924,3.299999952,9.800000191,16.30000114,9,8.399999619,2.70000148
1999,12,70,11.30000019,23.44999886,1.100000024,34.100000744,57.29999924,-2.400000095,3.299999952,9,5.700000286,10.7699995,-23.199998496
2000,1,68.80000305,11.5,27.04999924,1.100000024,34.100000744,53.79999924,-5.800000191,0,5.800000191,4.300000191,10.21000004,-19.699998496
2000,2,68.80000305,12.69999981,21.81999969,1.600000024,46.400000696,45.5,-2.299999952,4.099999905,10.5,5.700000286,10.13000011,0.900000695999999
2000,3,67.5,14.60000038,13.38999939,2.600000143,80.600004433,79.70000458,1.700000048,9,16.30000114,7.400000095,11.21000004,0.899999852999997
2000,4,65,13.40000057,5.259999752,3,90,96.70000458,5,11.69999981,18.39999962,9.5,13.75,-6.70000458
2000,5,65,14.10000038,0,3.799999952,117.799998512,79.30000305,11.19999981,18.20000076,25.30000114,15.19999981,11.63000011,38.499995462
2000,6,59.5,12.60000038,0,4.099999905,122.99999715,150.1000061,15.80000019,22.10000038,28.39999962,20.70000076,14.59999943,-27.10000895
2000,7,63.79999924,11.90000057,0,3.900000095,120.900002945,118.2000046,16.5,22.39999962,28.39999962,21,12.09999943,2.699998345
2000,8,62.5,12.10000038,0,3.200000048,99.200001488,81.09999847,16,22,28.10000038,23.10000038,12.06999969,18.100003018
2000,9,57.40000153,12.69999981,0,2.600000143,78.00000429,151.1000061,11.90000057,18.20000076,24.60000038,18.10000038,12.7699995,-73.10000181
2000,10,57.5,15.5,3.559999943,2.200000048,68.200001488,2.900000095,6,13.69999981,21.5,11.90000057,1.559999943,65.300001393
2000,11,67.5,12.40000057,18.61999893,1.399999976,41.99999928,36.40000153,-0.5,5.700000286,11.90000057,6.700000286,8.519999504,5.59999775
2000,12,70,10.5,28.39999962,0.900000036,27.900001116,50,-7.400000095,-2.100000143,3.200000048,3.600000143,10.59000015,-22.099998884
2001,1,65.20000458,11.30000019,26.18999863,1.300000072,40.300002232,57.10000229,-4.900000095,0.800000012,6.5,4.099999905,11.22999954,-16.800000058
2001,2,68.80000305,13,21.06999969,1.800000072,50.400002016,30.30000114,-2.299999952,4.200000286,10.69999981,5.200000286,8.559999466,20.100000876
2001,3,67.5,12.30000019,20.77000046,2.200000048,68.200001488,106.4000015,-1.100000024,5.099999905,11.30000019,5.400000095,13.97999954,-38.200000012
2001,4,65,15,2.960000038,3.600000143,108.00000429,51.70000076,6.300000191,13.80000019,21.30000114,9.600000381,9.599999428,56.30000353
2001,5,65,13.90000057,0,3.900000095,120.900002945,106.8000031,10.60000038,17.5,24.5,13.80000019,14.03999996,14.099999845
2001,6,58.79999924,13.40000057,0,4.5,135,139.9000092,15.69999981,22.39999962,29.10000038,19.60000038,13.43999958,-4.9000092
2001,7,63.79999924,13.10000038,0,4.099999905,127.099997055,110.5999985,16.10000038,22.60000038,29.20000076,20.30000114,12.02999973,16.499998555
2001,8,64,13.10000038,0,3.799999952,117.799998512,96.09999847,17.80000114,24.30000114,30.89999962,24,10.28999996,21.700000042
2001,9,56.5,13.90000057,0,3.100000143,93.00000429,55.40000153,11.69999981,18.60000038,25.60000038,15.80000019,6.889999866,37.60000276
2001,10,57.5,15.90000057,4.089999676,2.600000143,80.600004433,22.20000076,5.700000286,13.60000038,21.60000038,10,4.759999752,58.400003673
2001,11,67.5,14.80000019,8.739999771,2,60,21.5,3.400000095,10.80000019,18.20000076,8.600000381,4.909999847,38.5
2001,12,70,11.40000057,17.92000008,1.300000072,40.300002232,43.79999924,0,5.700000286,11.40000057,6.400000095,11.14999962,-3.499997008
2002,1,68.80000305,12,22.72999954,1.399999976,43.399999256,34.29999924,-1.899999976,4.099999905,10.10000038,5.400000095,8.859999657,9.100000016
2002,2,68.80000305,14.19999981,21.90999985,2,56,12.90000057,-3.100000143,4,11.10000038,4.599999905,6.089999676,43.09999943
2002,3,67.5,14.30000019,16.05999947,2.400000095,74.400002945,88.70000458,0.699999988,7.800000191,15,7.099999905,13.21000004,-14.300001635
2002,4,65,14.5,2.099999905,3.400000095,102.00000285,108.4000015,6.900000095,14.10000038,21.39999962,10.80000019,13.63999939,-6.39999865
2002,5,65,14.40000057,0.059999999,3.600000143,111.600004433,95.80000305,9.5,16.70000076,23.89999962,13.80000019,11.23999977,15.800001383
2002,6,62.5,14.30000019,0,4.599999905,137.99999715,73.70000458,15.80000019,22.89999962,30.10000038,19.20000076,9.630000114,64.29999257
2002,7,63.79999924,13.30000019,0,4.5,139.5,117.7000046,18.70000076,25.30000114,32,22.89999962,10.71999931,21.7999954
2002,8,62.5,14,0,4.200000286,130.200008866,50.70000076,17.70000076,24.70000076,31.70000076,22.10000038,8.470000267,79.500008106
2002,9,60,13.40000057,0,3.299999952,98.99999856,99,14.5,21.20000076,27.89999962,18,9.099999428,-1.4400000054593e-06
2002,10,57.5,11.19999981,0.829999983,1.800000072,55.800002232,137.4000092,8.100000381,13.69999981,19.30000114,12.90000057,11.60999966,-81.600006968
2002,11,67.5,11.19999981,13.72999954,1.300000072,39.00000216,105.7000046,1.399999976,7,12.60000038,7.599999905,11.86999989,-66.70000244
2002,12,70,10.19999981,24.48999977,1.100000024,34.100000744,85.20000458,-3.299999952,1.800000072,6.900000095,4.800000191,13.61999989,-51.100003836
2003,1,75.30000305,9.900000572,27.84000015,1.100000024,34.100000744,61.29999924,-6.700000286,-1.700000048,3.299999952,3.5,11.57999992,-27.199998496
2003,2,81.20000458,10.10000038,23.55999947,1.300000072,36.400002016,149.9000092,-4.800000191,0.300000012,5.400000095,4.200000286,17.69000053,-113.500007184
2003,3,71.5,14.40000057,15.5199995,2.299999952,71.299998512,89.80000305,0.900000036,8.100000381,15.30000019,7.599999905,13.46999931,-18.500004538
2003,4,70.70000458,13.5,3.439999819,3.200000048,96.00000144,85.30000305,6,12.69999981,19.5,9.400000572,12.78999996,10.69999839
2003,5,74.90000153,12,0,3,93,185.5,10.30000019,16.30000114,22.30000114,14.60000038,16.25,-92.5
2003,6,70.30000305,12.10000038,0,3.700000048,111.00000144,203.6999969,14.80000019,20.80000114,26.89999962,19,15.89999962,-92.69999546
2003,7,70.90000153,11.90000057,0,3.900000095,120.900002945,144.1000061,18,23.89999962,29.89999962,23,12.7699995,-23.200003155
2003,8,71.80000305,12.10000038,0,3.400000095,105.400002945,117.0999985,18.20000076,24.20000076,30.30000114,25,14.07999992,-11.699995555
2003,9,66.20000458,12.19999981,0,2.799999952,83.99999856,238.6999969,13.5,19.60000038,25.70000076,18.20000076,14.88999939,-154.69999834
2003,10,60.40000153,13.90000057,3.559999943,2.200000048,68.200001488,72.70000458,6,12.90000057,19.89999962,10.60000038,8.38999939,-4.500003092
2003,11,70.70000458,12.69999981,7.139999866,1.5,45,105.5,4.099999905,10.40000057,16.80000114,9.699999809,12.46999931,-60.5
2003,12,74.20000458,11,24.26000023,1.300000072,40.300002232,90.90000153,-3.100000143,2.400000095,7.900000095,4.700000286,15.00999928,-50.599999298
2004,1,72.20000458,10.80000019,27.92000008,1.100000024,34.100000744,32.10000229,-6.800000191,-1.399999976,4,3.600000143,10.34000015,1.999998454
2004,2,75.20000458,12.19999981,23.42000008,1.800000072,52.200002088,67.90000153,-3.799999952,2.299999952,8.400000572,3.900000095,11.23999977,-15.699999442
2004,3,74.80000305,13.40000057,13.38999939,2.400000095,74.400002945,48.90000153,1.700000048,8.400000572,15.10000038,7.200000286,10.71000004,25.500001415
2004,4,71,13.40000057,2.659999847,3.400000095,102.00000285,103.5,6.5,13.19999981,19.89999962,9.300000191,13.63999939,-1.49999715
2004,5,71.20000458,13.40000057,0,3.900000095,120.900002945,133.6999969,14.10000038,20.80000114,27.5,17.89999962,13.53999996,-12.799993955
2004,6,68.90000153,12.60000038,0,4,120,109,15.40000057,21.70000076,28,19.30000114,11.85999966,11
2004,7,71.59999847,11.80000019,0,3.900000095,120.900002945,131.6999969,18.10000038,24,29.89999962,22.70000076,12.61999989,-10.799993955
2004,8,70.5,12.40000057,0,3.299999952,102.299998512,65.30000305,16.20000076,22.39999962,28.60000038,22,9.579999924,36.999995462
2004,9,65.59999847,12.40000057,0,3,90,206.6000061,14.19999981,20.39999962,26.60000038,18.10000038,12.94999981,-116.6000061
2004,10,67.40000153,12.10000038,1.00999999,2.200000048,68.200001488,39.40000153,7.900000095,13.90000057,20,11.5,7.099999905,28.799999958
2004,11,73.90000153,11.80000019,8.269999504,1.800000072,54.00000216,93.20000458,3.600000143,9.5,15.40000057,7.900000095,12.21000004,-39.20000242
2004,12,72.09999847,11.69999981,23.90999985,1.200000048,37.200001488,64.80000305,-2.799999952,3.100000143,9,5.400000095,12.50999928,-27.600001562
2005,1,72.20000458,10.90000057,24.60000038,1.100000024,34.100000744,63,-3.400000095,2.100000143,7.599999905,5.200000286,12.86999989,-28.899999256
2005,2,76,11.90000057,21.5,1.700000048,47.600001344,46.29999924,-2.700000048,3.299999952,9.300000191,4.700000286,10.69999981,1.300002104
2005,3,78.59999847,12.19999981,20.52000046,2.100000143,65.100004433,89.30000305,-1,5.099999905,11.19999981,5.5,12.64999962,-24.199998617
2005,4,67.59999847,14.5,3.609999895,3.799999952,113.99999856,66.90000153,5.900000095,13.10000038,20.39999962,8.100000381,12.46999931,47.09999703
2005,5,69.90000153,13.80000019,0.449999988,3.799999952,117.799998512,88.59999847,8.600000381,15.5,22.39999962,10.69999981,11.02999973,29.200000042
2005,6,67.40000153,13,0,4.300000191,129.00000573,53.20000076,16.39999962,22.89999962,29.39999962,20.30000114,9.260000229,75.80000497
2005,7,70.80000305,12,0,4.200000286,130.200008866,141.1999969,19.30000114,25.30000114,31.30000114,23.60000038,13.42000008,-10.999988034
